id,category,source_group,url,title,type,region,notes,visual_patterns,sales_patterns,czs_relevance,status
NL-0001,newspaper_landing,newshomepages_sites_csv,http://100r.org/,100Reporters,news_homepage,US,NewsHomepages source: Washington; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0117,newspaper_landing,newshomepages_sites_csv,https://www.bettergov.org/,Better Government Association,news_homepage,US,NewsHomepages source: Chicago; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0118,newspaper_landing,newshomepages_sites_csv,https://www.bfmtv.com/,BFMTV,news_homepage,FR,NewsHomepages source: Paris; language fr,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0119,newspaper_landing,newshomepages_sites_csv,https://www.burlingtonfreepress.com/,Burlington Free Press,news_homepage,US,NewsHomepages source: Burlington; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0120,newspaper_landing,newshomepages_sites_csv,https://www.bgdailynews.com/,Bowling Green Daily News,news_homepage,US,NewsHomepages source: Bowling Green; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0121,newspaper_landing,newshomepages_sites_csv,http://www.bellinghamherald.com,Bellingham Herald,news_homepage,US,NewsHomepages source: Bellingham; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0122,newspaper_landing,newshomepages_sites_csv,http://birminghamwatch.org/,BirminghamWatch,news_homepage,US,NewsHomepages source: Birmingham; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0123,newspaper_landing,newshomepages_sites_csv,https://www.bild.de/,Bild,news_homepage,DE,NewsHomepages source: Berlin; language de,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0124,newspaper_landing,newshomepages_sites_csv,https://billingsgazette.com/,Billings Gazette,news_homepage,US,NewsHomepages source: Billings; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0125,newspaper_landing,newshomepages_sites_csv,https://billypenn.com/,Billy Penn,news_homepage,US,NewsHomepages source: Philadelphia; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0126,newspaper_landing,newshomepages_sites_csv,https://www.binjonline.org/,Boston Institute for Nonprofit Journalism,news_homepage,US,NewsHomepages source: Somerville; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0127,newspaper_landing,newshomepages_sites_csv,https://bismarcktribune.com/,The Bismarck Tribune,news_homepage,US,NewsHomepages source: Bismarck; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0128,newspaper_landing,newshomepages_sites_csv,https://bklyner.com/,Bklyner,news_homepage,US,NewsHomepages source: Brooklyn; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0129,newspaper_landing,newshomepages_sites_csv,https://blackbygod.org/,Black by God,news_homepage,US,NewsHomepages source: Black Appalachia; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0130,newspaper_landing,newshomepages_sites_csv,https://news.bloomberglaw.com/,Bloomberg Law,news_homepage,US,NewsHomepages source: New York City; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0131,newspaper_landing,newshomepages_sites_csv,https://bleacherreport.com/,Bleacher Report,news_homepage,US,NewsHomepages source: New York City; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0132,newspaper_landing,newshomepages_sites_csv,https://www.bleepingcomputer.com/,BleepingComputer,news_homepage,US,NewsHomepages source: New York City; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0133,newspaper_landing,newshomepages_sites_csv,https://blockclubchicago.org/,Block Club Chicago,news_homepage,US,NewsHomepages source: Chicago; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0134,newspaper_landing,newshomepages_sites_csv,https://www.bloomberg.co.jp/,Bloomberg Japan,news_homepage,JP,NewsHomepages source: Tokyo; language ja,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0135,newspaper_landing,newshomepages_sites_csv,https://www.blueridgenow.com/,blueridgenow.com,news_homepage,US,NewsHomepages source: Hendersonville; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0136,newspaper_landing,newshomepages_sites_csv,https://www.blufftontoday.com/,Bluffton Today,news_homepage,US,NewsHomepages source: Bluffton; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0137,newspaper_landing,newshomepages_sites_csv,https://www.beaumontenterprise.com/,Beaumont Enterprise,news_homepage,US,NewsHomepages source: Beaumont; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0138,newspaper_landing,newshomepages_sites_csv,https://boingboing.net/,Boing Boing,news_homepage,US,NewsHomepages source: San Francisco; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0139,newspaper_landing,newshomepages_sites_csv,https://www.bonappetit.com/,Bon Appetit,news_homepage,US,NewsHomepages source: New York City; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0140,newspaper_landing,newshomepages_sites_csv,https://bonginoreport.com/,Bongino Report,news_homepage,US,NewsHomepages source: Florida; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0141,newspaper_landing,newshomepages_sites_csv,https://borderlessmag.org/,Borderless,news_homepage,US,NewsHomepages source: Chicago; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0142,newspaper_landing,newshomepages_sites_csv,https://www.bizjournals.com/boston/,Boston Business Journal,news_homepage,US,NewsHomepages source: Boston; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0143,newspaper_landing,newshomepages_sites_csv,https://www.bostonglobe.com/,Boston Globe,news_homepage,US,NewsHomepages source: Boston; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0144,newspaper_landing,newshomepages_sites_csv,https://www.bostonherald.com/,Boston Herald,news_homepage,US,NewsHomepages source: Boston; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0145,newspaper_landing,newshomepages_sites_csv,http://www.bradenton.com,Bradenton Herald,news_homepage,US,NewsHomepages source: Bradenton; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0146,newspaper_landing,newshomepages_sites_csv,https://www.redding.com/,Redding Record Searchlight,news_homepage,US,NewsHomepages source: Redding; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0147,newspaper_landing,newshomepages_sites_csv,https://breckenridgetexan.com/,Breckenridge Texan,news_homepage,US,NewsHomepages source: Breckenridge; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0148,newspaper_landing,newshomepages_sites_csv,https://www.breitbart.com/,Breitbart,news_homepage,US,NewsHomepages source: Los Angeles; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
NL-0149,newspaper_landing,newshomepages_sites_csv,https://www.brooklynpaper.com/,Brooklyn Paper,news_homepage,US,NewsHomepages source: New York City; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
